x	y	showSelected	tooltip	group
0.48246499160996	0.165141706233719	Chr03	Overall Density	3
0.483902525972313	0.177158566676691	Chr03	Overall Density	3
0.485340060334667	0.189267062007825	Chr03	Overall Density	3
0.48677759469702	0.201737834291936	Chr03	Overall Density	3
0.488215129059373	0.214306208576478	Chr03	Overall Density	3
0.489652663421727	0.226021669369117	Chr03	Overall Density	3
0.49109019778408	0.23528430404726	Chr03	Overall Density	3
0.492527732146434	0.240467756708185	Chr03	Overall Density	3
0.493965266508787	0.240215646303837	Chr03	Overall Density	3
0.49540280087114	0.233847120501423	Chr03	Overall Density	3
0.496840335233494	0.221609204837182	Chr03	Overall Density	3
0.498277869595847	0.204737294434598	Chr03	Overall Density	3
0.4997154039582	0.185278191930021	Chr03	Overall Density	3
0.501152938320554	0.165678294285966	Chr03	Overall Density	3
0.502590472682907	0.148219645629278	Chr03	Overall Density	3
0.50402800704526	0.134463940785636	Chr03	Overall Density	3
0.505465541407614	0.124891101066156	Chr03	Overall Density	3
0.506903075769967	0.118867242506679	Chr03	Overall Density	3
0.50834061013232	0.114959670447552	Chr03	Overall Density	3
0.509778144494674	0.111482969867084	Chr03	Overall Density	3
0.511215678857027	0.107071457127252	Chr03	Overall Density	3
0.51265321321938	0.10107158256231	Chr03	Overall Density	3
0.514090747581734	0.0936341134601823	Chr03	Overall Density	3
0.515528281944087	0.0855173921736825	Chr03	Overall Density	3
0.51696581630644	0.0777256501592008	Chr03	Overall Density	3
0.518403350668794	0.0711497249086168	Chr03	Overall Density	3
0.519840885031147	0.0663408582286627	Chr03	Overall Density	3
0.5212784193935	0.0634623210567775	Chr03	Overall Density	3
0.522715953755854	0.0623783214608811	Chr03	Overall Density	3
0.524153488118207	0.062794422856176	Chr03	Overall Density	3
0.52559102248056	0.0643696304466174	Chr03	Overall Density	3
0.527028556842914	0.0667617358545903	Chr03	Overall Density	3
0.528466091205267	0.0696164367875956	Chr03	Overall Density	3
0.52990362556762	0.0725423395932246	Chr03	Overall Density	3
0.531341159929974	0.0751159396195121	Chr03	Overall Density	3
0.532778694292327	0.076915967746371	Chr03	Overall Density	3
0.53421622865468	0.0776480534480831	Chr03	Overall Density	3
0.535653763017034	0.0772451987155428	Chr03	Overall Density	3
0.537091297379387	0.0758348846437153	Chr03	Overall Density	3
0.53852883174174	0.0737008366566053	Chr03	Overall Density	3
0.539966366104094	0.0711915969892147	Chr03	Overall Density	3
0.541403900466447	0.0686287308985445	Chr03	Overall Density	3
0.5428414348288	0.0662474100663906	Chr03	Overall Density	3
0.544278969191154	0.0641812083592521	Chr03	Overall Density	3
0.545716503553507	0.0624823188968053	Chr03	Overall Density	3
0.54715403791586	0.0611576758296281	Chr03	Overall Density	3
0.548591572278214	0.0602018666135072	Chr03	Overall Density	3
0.550029106640567	0.0596149260778093	Chr03	Overall Density	3
0.55146664100292	0.059402182606373	Chr03	Overall Density	3
0.552904175365274	0.0595613774951023	Chr03	Overall Density	3
0.554341709727627	0.0600679713566402	Chr03	Overall Density	3
0.55577924408998	0.0608716323206879	Chr03	Overall Density	3
0.557216778452334	0.061913788475831	Chr03	Overall Density	3
0.558654312814687	0.0631670852651289	Chr03	Overall Density	3
0.56009184717704	0.0646844080716261	Chr03	Overall Density	3
0.561529381539394	0.0666328140448257	Chr03	Overall Density	3
0.562966915901747	0.0692832536146182	Chr03	Overall Density	3
0.5644044502641	0.0729363030765098	Chr03	Overall Density	3
0.565841984626454	0.0777884279071127	Chr03	Overall Density	3
0.567279518988807	0.0837760556930922	Chr03	Overall Density	3
0.56871705335116	0.090461792202721	Chr03	Overall Density	3
0.570154587713514	0.097031093068732	Chr03	Overall Density	3
0.571592122075867	0.102437094615248	Chr03	Overall Density	3
0.57302965643822	0.10567078762269	Chr03	Overall Density	3
0.574467190800574	0.106068457189135	Chr03	Overall Density	3
0.575904725162927	0.103461154698074	Chr03	Overall Density	3
0.57734225952528	0.0984961399426546	Chr03	Overall Density	3
0.578779793887634	0.0921712124692614	Chr03	Overall Density	3
0.580217328249987	0.0855896716165698	Chr03	Overall Density	3
0.58165486261234	0.0796977000090767	Chr03	Overall Density	3
0.583092396974694	0.0751127445531532	Chr03	Overall Density	3
0.584529931337047	0.0720814233734338	Chr03	Overall Density	3
0.585967465699401	0.0705354425419389	Chr03	Overall Density	3
0.587405000061754	0.0701920588998716	Chr03	Overall Density	3
0.588842534424107	0.0706571440895302	Chr03	Overall Density	3
0.59028006878646	0.0715138284478237	Chr03	Overall Density	3
0.591717603148814	0.0723968715641143	Chr03	Overall Density	3
0.593155137511167	0.0730536630402549	Chr03	Overall Density	3
0.59459267187352	0.0733830705678684	Chr03	Overall Density	3
0.596030206235874	0.0734364458390322	Chr03	Overall Density	3
0.597467740598227	0.0733711408193223	Chr03	Overall Density	3
0.59890527496058	0.0733659701868653	Chr03	Overall Density	3
0.600342809322934	0.0735298348102713	Chr03	Overall Density	3
0.601780343685287	0.0738445905050227	Chr03	Overall Density	3
0.60321787804764	0.0741717013146664	Chr03	Overall Density	3
0.604655412409994	0.0743220212917714	Chr03	Overall Density	3
0.606092946772347	0.0741543847613564	Chr03	Overall Density	3
0.607530481134701	0.0736511443766585	Chr03	Overall Density	3
0.608968015497054	0.0729293537202904	Chr03	Overall Density	3
0.610405549859407	0.0721808152984427	Chr03	Overall Density	3
0.61184308422176	0.0715736676125986	Chr03	Overall Density	3
0.613280618584114	0.0711696070572174	Chr03	Overall Density	3
0.614718152946467	0.0709014601836619	Chr03	Overall Density	3
0.616155687308821	0.07062115268385	Chr03	Overall Density	3
0.617593221671174	0.0701871518968149	Chr03	Overall Density	3
0.619030756033527	0.0695458902718605	Chr03	Overall Density	3
0.62046829039588	0.068773949145699	Chr03	Overall Density	3
0.621905824758234	0.0680135298550365	Chr03	Overall Density	3
0.623343359120587	0.0674047576592395	Chr03	Overall Density	3
0.624780893482941	0.0670256477498381	Chr03	Overall Density	3
0.626218427845294	0.0668723100793237	Chr03	Overall Density	3
0.627655962207647	0.0668833025874663	Chr03	Overall Density	3
0.629093496570001	0.0669902664468175	Chr03	Overall Density	3
0.630531030932354	0.0671672848447657	Chr03	Overall Density	3
0.631968565294707	0.067455430944202	Chr03	Overall Density	3
0.633406099657061	0.0679523912316128	Chr03	Overall Density	3
0.634843634019414	0.0687731851460855	Chr03	Overall Density	3
0.636281168381767	0.0700004092593498	Chr03	Overall Density	3
0.637718702744121	0.0716464190959797	Chr03	Overall Density	3
0.639156237106474	0.0736438561374221	Chr03	Overall Density	3
0.640593771468827	0.0758676181540426	Chr03	Overall Density	3
0.642031305831181	0.0781771238676034	Chr03	Overall Density	3
0.643468840193534	0.0804594971761916	Chr03	Overall Density	3
0.644906374555887	0.0826555947875567	Chr03	Overall Density	3
0.646343908918241	0.0847597580095876	Chr03	Overall Density	3
0.647781443280594	0.0867954891994606	Chr03	Overall Density	3
0.649218977642947	0.0887782633054453	Chr03	Overall Density	3
0.650656512005301	0.0906816520412075	Chr03	Overall Density	3
0.652094046367654	0.0924236502907406	Chr03	Overall Density	3
0.653531580730007	0.0938850957222186	Chr03	Overall Density	3
0.654969115092361	0.0949591102374076	Chr03	Overall Density	3
0.656406649454714	0.0956113450952563	Chr03	Overall Density	3
0.657844183817067	0.095915401687699	Chr03	Overall Density	3
0.659281718179421	0.0960305211069114	Chr03	Overall Density	3
0.660719252541774	0.0961166064323267	Chr03	Overall Density	3
0.662156786904127	0.0962132263523894	Chr03	Overall Density	3
0.663594321266481	0.0961664431436658	Chr03	Overall Density	3
0.665031855628834	0.0956747225422779	Chr03	Overall Density	3
0.666469389991187	0.0944152528612545	Chr03	Overall Density	3
0.667906924353541	0.0921963608280486	Chr03	Overall Density	3
0.669344458715894	0.0890598342803302	Chr03	Overall Density	3
0.670781993078247	0.0852852054086824	Chr03	Overall Density	3
0.672219527440601	0.0813007010682119	Chr03	Overall Density	3
0.673657061802954	0.0775493761888509	Chr03	Overall Density	3
0.675094596165307	0.0743712857859878	Chr03	Overall Density	3
0.676532130527661	0.0719431597006739	Chr03	Overall Density	3
0.677969664890014	0.0702833002771017	Chr03	Overall Density	3
0.679407199252367	0.0693016758594281	Chr03	Overall Density	3
0.680844733614721	0.0688643872872652	Chr03	Overall Density	3
0.682282267977074	0.0688465913256546	Chr03	Overall Density	3
0.683719802339427	0.0691604401396178	Chr03	Overall Density	3
0.685157336701781	0.0697567774042281	Chr03	Overall Density	3
0.686594871064134	0.0706074713614494	Chr03	Overall Density	3
0.688032405426487	0.0716792793202067	Chr03	Overall Density	3
0.689469939788841	0.0729110920991165	Chr03	Overall Density	3
0.690907474151194	0.0742046485103266	Chr03	Overall Density	3
0.692345008513547	0.0754340029706514	Chr03	Overall Density	3
0.693782542875901	0.0764715546625334	Chr03	Overall Density	3
0.695220077238254	0.0772206294183243	Chr03	Overall Density	3
0.696657611600607	0.0776403437490979	Chr03	Overall Density	3
0.698095145962961	0.0777510043739235	Chr03	Overall Density	3
0.699532680325314	0.0776174167347047	Chr03	Overall Density	3
0.700970214687668	0.0773186386356692	Chr03	Overall Density	3
0.702407749050021	0.0769193194418247	Chr03	Overall Density	3
0.703845283412374	0.0764539560225182	Chr03	Overall Density	3
0.705282817774727	0.075936374810929	Chr03	Overall Density	3
0.706720352137081	0.0753718669181302	Chr03	Overall Density	3
0.708157886499434	0.0747759126305548	Chr03	Overall Density	3
0.709595420861788	0.07418276253989	Chr03	Overall Density	3
0.711032955224141	0.0736458550763107	Chr03	Overall Density	3
0.712470489586494	0.0732330744417237	Chr03	Overall Density	3
0.713908023948847	0.0730189043516764	Chr03	Overall Density	3
0.715345558311201	0.0730734516213483	Chr03	Overall Density	3
0.716783092673554	0.0734478497754079	Chr03	Overall Density	3
0.718220627035907	0.0741575807628064	Chr03	Overall Density	3
0.719658161398261	0.0751681632175669	Chr03	Overall Density	3
0.721095695760614	0.0763890539412829	Chr03	Overall Density	3
0.722533230122968	0.0776802861100009	Chr03	Overall Density	3
0.723970764485321	0.0788729363908266	Chr03	Overall Density	3
0.725408298847674	0.0798005600169682	Chr03	Overall Density	3
0.726845833210027	0.0803355895836769	Chr03	Overall Density	3
0.728283367572381	0.0804229586549853	Chr03	Overall Density	3
0.729720901934734	0.0801031245678244	Chr03	Overall Density	3
0.731158436297088	0.0795185004806681	Chr03	Overall Density	3
0.732595970659441	0.0789010613553368	Chr03	Overall Density	3
0.734033505021794	0.0785435264069323	Chr03	Overall Density	3
0.735471039384148	0.0787598542779846	Chr03	Overall Density	3
0.736908573746501	0.0798407461050896	Chr03	Overall Density	3
0.738346108108854	0.0820065433705468	Chr03	Overall Density	3
0.739783642471208	0.0853566746834951	Chr03	Overall Density	3
0.741221176833561	0.0898166393195953	Chr03	Overall Density	3
0.742658711195914	0.0950929522634158	Chr03	Overall Density	3
0.744096245558268	0.100659499701966	Chr03	Overall Density	3
0.745533779920621	0.105793956571149	Chr03	Overall Density	3
0.746971314282974	0.109670585959325	Chr03	Overall Density	3
0.748408848645328	0.111680006082893	Chr03	Overall Density	3
0.749846383007681	0.111521143133357	Chr03	Overall Density	3
0.751283917370034	0.109291587923102	Chr03	Overall Density	3
0.752721451732388	0.105433005229678	Chr03	Overall Density	3
0.754158986094741	0.100563400084473	Chr03	Overall Density	3
0.755596520457094	0.0952702406729949	Chr03	Overall Density	3
0.757034054819448	0.0899536047933867	Chr03	Overall Density	3
0.758471589181801	0.0847772434979588	Chr03	Overall Density	3
0.759909123544154	0.0797281327347349	Chr03	Overall Density	3
0.761346657906508	0.0747351063476562	Chr03	Overall Density	3
0.762784192268861	0.0697794211143597	Chr03	Overall Density	3
0.0454545454545455	0.245049808622823	Chr04	Overall Density	4
0.0470995997200706	0.261653930836058	Chr04	Overall Density	4
0.0487446539855958	0.274878315770749	Chr04	Overall Density	4
0.0503897082511209	0.284526275881329	Chr04	Overall Density	4
0.0520347625166461	0.290957015999669	Chr04	Overall Density	4
0.0536798167821713	0.294634973212838	Chr04	Overall Density	4
0.0553248710476964	0.29615508871378	Chr04	Overall Density	4
0.0569699253132216	0.296133804517345	Chr04	Overall Density	4
0.0586149795787467	0.29511874167338	Chr04	Overall Density	4
0.0602600338442719	0.293530539970647	Chr04	Overall Density	4
0.0619050881097971	0.291640725626465	Chr04	Overall Density	4
0.0635501423753222	0.289580820226303	Chr04	Overall Density	4
0.0651951966408474	0.287372249710039	Chr04	Overall Density	4
0.0668402509063725	0.284964809407915	Chr04	Overall Density	4
0.0684853051718977	0.282273159777517	Chr04	Overall Density	4
0.0701303594374229	0.279204875237519	Chr04	Overall Density	4
0.071775413702948	0.275678373227458	Chr04	Overall Density	4
0.0734204679684732	0.271633141548778	Chr04	Overall Density	4
0.0750655222339983	0.267037039997238	Chr04	Overall Density	4
0.0767105764995235	0.261895663066867	Chr04	Overall Density	4
0.0783556307650487	0.256252969710448	Chr04	Overall Density	4
0.0800006850305738	0.250274133731873	Chr04	Overall Density	4
0.081645739296099	0.244217072886402	Chr04	Overall Density	4
0.0832907935616241	0.238438650404259	Chr04	Overall Density	4
0.0849358478271493	0.233398583676754	Chr04	Overall Density	4
0.0865809020926745	0.22963107859156	Chr04	Overall Density	4
0.0882259563581996	0.227693438253452	Chr04	Overall Density	4
0.0898710106237248	0.228095952619754	Chr04	Overall Density	4
0.0915160648892499	0.231222316164503	Chr04	Overall Density	4
0.0931611191547751	0.237253330165948	Chr04	Overall Density	4
0.0948061734203003	0.246107856919131	Chr04	Overall Density	4
0.0964512276858254	0.257413483812931	Chr04	Overall Density	4
0.0980962819513506	0.270515221971039	Chr04	Overall Density	4
0.0997413362168758	0.284524417890582	Chr04	Overall Density	4
0.101386390482401	0.298402955176342	Chr04	Overall Density	4
0.103031444747926	0.311071136736242	Chr04	Overall Density	4
0.104676499013451	0.321522832118435	Chr04	Overall Density	4
0.106321553278976	0.32892980950803	Chr04	Overall Density	4
0.107966607544502	0.332481191661276	Chr04	Overall Density	4
0.109611661810027	0.332139344344767	Chr04	Overall Density	4
0.111256716075552	0.327988475120343	Chr04	Overall Density	4
0.112901770341077	0.320352793376013	Chr04	Overall Density	4
0.114546824606602	0.309749907317205	Chr04	Overall Density	4
0.116191878872127	0.29683181848492	Chr04	Overall Density	4
0.117836933137653	0.282330054448743	Chr04	Overall Density	4
0.119481987403178	0.267008545608684	Chr04	Overall Density	4
0.121127041668703	0.251624244532652	Chr04	Overall Density	4
0.122772095934228	0.23689356374542	Chr04	Overall Density	4
0.124417150199753	0.223462562228108	Chr04	Overall Density	4
0.126062204465278	0.211879864270654	Chr04	Overall Density	4
0.127707258730803	0.202572678801953	Chr04	Overall Density	4
0.129352312996329	0.195827249426051	Chr04	Overall Density	4
0.130997367261854	0.19177524748431	Chr04	Overall Density	4
0.132642421527379	0.190387134378846	Chr04	Overall Density	4
0.134287475792904	0.191472809035673	Chr04	Overall Density	4
0.135932530058429	0.194715653325078	Chr04	Overall Density	4
0.137577584323954	0.199632536379177	Chr04	Overall Density	4
0.13922263858948	0.20551037025276	Chr04	Overall Density	4
0.140867692855005	0.211668201879121	Chr04	Overall Density	4
0.14251274712053	0.217405099274109	Chr04	Overall Density	4
0.144157801386055	0.222059256936886	Chr04	Overall Density	4
0.14580285565158	0.225075013984716	Chr04	Overall Density	4
0.147447909917105	0.226071760308435	Chr04	Overall Density	4
0.149092964182631	0.224905993672886	Chr04	Overall Density	4
0.150738018448156	0.221716259324468	Chr04	Overall Density	4
0.152383072713681	0.21694105484733	Chr04	Overall Density	4
0.154028126979206	0.21130232562528	Chr04	Overall Density	4
0.155673181244731	0.205751672918908	Chr04	Overall Density	4
0.157318235510256	0.201382057845671	Chr04	Overall Density	4
0.158963289775782	0.199313434742336	Chr04	Overall Density	4
0.160608344041307	0.200565132397563	Chr04	Overall Density	4
0.162253398306832	0.205929960839219	Chr04	Overall Density	4
0.163898452572357	0.215864607916217	Chr04	Overall Density	4
0.165543506837882	0.230551977812336	Chr04	Overall Density	4
0.167188561103407	0.249440133096337	Chr04	Overall Density	4
0.168833615368932	0.271420245014919	Chr04	Overall Density	4
0.170478669634458	0.29511722518597	Chr04	Overall Density	4
0.172123723899983	0.318858138721839	Chr04	Overall Density	4
0.173768778165508	0.340808974198645	Chr04	Overall Density	4
0.175413832431033	0.359140369723129	Chr04	Overall Density	4
0.177058886696558	0.372207997787422	Chr04	Overall Density	4
0.178703940962083	0.378727596058585	Chr04	Overall Density	4
0.180348995227609	0.377920984767894	Chr04	Overall Density	4
0.181994049493134	0.369609783721008	Chr04	Overall Density	4
0.183639103758659	0.354239007482218	Chr04	Overall Density	4
0.185284158024184	0.33282295569081	Chr04	Overall Density	4
0.186929212289709	0.306819029207355	Chr04	Overall Density	4
0.188574266555234	0.277948403657037	Chr04	Overall Density	4
0.19021932082076	0.247992654914264	Chr04	Overall Density	4
0.191864375086285	0.218599807159889	Chr04	Overall Density	4
0.19350942935181	0.191130592238717	Chr04	Overall Density	4
0.195154483617335	0.166755668392294	Chr04	Overall Density	4
0.19679953788286	0.145921595996128	Chr04	Overall Density	4
0.198444592148385	0.128766233821635	Chr04	Overall Density	4
0.200089646413911	0.115215120245807	Chr04	Overall Density	4
0.201734700679436	0.105055042937736	Chr04	Overall Density	4
0.203379754944961	0.0980232166285703	Chr04	Overall Density	4
0.205024809210486	0.0938696591655925	Chr04	Overall Density	4
0.206669863476011	0.0923875478804715	Chr04	Overall Density	4
0.208314917741536	0.0934142111893433	Chr04	Overall Density	4
0.209959972007061	0.0968109700328717	Chr04	Overall Density	4
0.211605026272587	0.102432558267331	Chr04	Overall Density	4
0.213250080538112	0.110096466943308	Chr04	Overall Density	4
0.214895134803637	0.119560146191718	Chr04	Overall Density	4
0.216540189069162	0.13051083722032	Chr04	Overall Density	4
0.218185243334687	0.142570158994318	Chr04	Overall Density	4
0.219830297600212	0.155314264178631	Chr04	Overall Density	4
0.221475351865738	0.168310472988904	Chr04	Overall Density	4
0.223120406131263	0.1811683699344	Chr04	Overall Density	4
0.224765460396788	0.19360297771026	Chr04	Overall Density	4
0.226410514662313	0.205635295493513	Chr04	Overall Density	4
0.228055568927838	0.217623360045892	Chr04	Overall Density	4
0.229700623193363	0.230352135822111	Chr04	Overall Density	4
0.231345677458889	0.245068610799602	Chr04	Overall Density	4
0.232990731724414	0.263439698556484	Chr04	Overall Density	4
0.234635785989939	0.287410157082404	Chr04	Overall Density	4
0.236280840255464	0.318953663793434	Chr04	Overall Density	4
0.237925894520989	0.359733100913277	Chr04	Overall Density	4
0.239570948786514	0.410711815097042	Chr04	Overall Density	4
0.24121600305204	0.471780210478176	Chr04	Overall Density	4
0.242861057317565	0.541475051231113	Chr04	Overall Density	4
0.24450611158309	0.61686681883712	Chr04	Overall Density	4
0.246151165848615	0.693670562729722	Chr04	Overall Density	4
0.24779622011414	0.766599065398314	Chr04	Overall Density	4
0.249441274379665	0.829929589559678	Chr04	Overall Density	4
0.25108632864519	0.878206865985654	Chr04	Overall Density	4
0.252731382910716	0.906343996800469	Chr04	Overall Density	4
0.254376437176241	0.911255411255411	Chr04	Overall Density	4
0.256021491441766	0.89322605420528	Chr04	Overall Density	4
0.257666545707291	0.85384910093513	Chr04	Overall Density	4
0.259311599972816	0.796418861283234	Chr04	Overall Density	4
0.260956654238341	0.725419017654972	Chr04	Overall Density	4
0.262601708503867	0.64591550034361	Chr04	Overall Density	4
0.264246762769392	0.562962197411722	Chr04	Overall Density	4
0.265891817034917	0.48110702335395	Chr04	Overall Density	4
0.267536871300442	0.404051695916382	Chr04	Overall Density	4
0.269181925565967	0.334481275927772	Chr04	Overall Density	4
0.270826979831492	0.274047930602366	Chr04	Overall Density	4
0.272472034097018	0.223472831927516	Chr04	Overall Density	4
0.274117088362543	0.182721940060195	Chr04	Overall Density	4
0.275762142628068	0.151213653483168	Chr04	Overall Density	4
0.277407196893593	0.128025022060535	Chr04	Overall Density	4
0.279052251159118	0.112074194488658	Chr04	Overall Density	4
0.280697305424643	0.102266754133884	Chr04	Overall Density	4
0.282342359690169	0.0977975425770403	Chr04	Overall Density	4
0.283987413955694	0.0976220306228118	Chr04	Overall Density	4
0.285632468221219	0.101022759086393	Chr04	Overall Density	4
0.287277522486744	0.107525616368124	Chr04	Overall Density	4
0.288922576752269	0.116766925123237	Chr04	Overall Density	4
0.290567631017794	0.128434135771989	Chr04	Overall Density	4
0.292212685283319	0.142204062835648	Chr04	Overall Density	4
0.293857739548845	0.157689503805649	Chr04	Overall Density	4
0.29550279381437	0.174403077945523	Chr04	Overall Density	4
0.297147848079895	0.191743823946444	Chr04	Overall Density	4
0.29879290234542	0.209008326697044	Chr04	Overall Density	4
0.300437956610945	0.225424819838872	Chr04	Overall Density	4
0.30208301087647	0.240206444420487	Chr04	Overall Density	4
0.303728065141996	0.252618678486053	Chr04	Overall Density	4
0.305373119407521	0.262055351840757	Chr04	Overall Density	4
0.307018173673046	0.268116787478933	Chr04	Overall Density	4
0.308663227938571	0.27068182007026	Chr04	Overall Density	4
0.310308282204096	0.26995837264185	Chr04	Overall Density	4
0.311953336469621	0.266422938381762	Chr04	Overall Density	4
0.313598390735147	0.261245002301433	Chr04	Overall Density	4
0.315243445000672	0.255613557873313	Chr04	Overall Density	4
0.316888499266197	0.250792706429916	Chr04	Overall Density	4
0.318533553531722	0.247940053937168	Chr04	Overall Density	4
0.320178607797247	0.247919219144505	Chr04	Overall Density	4
0.321823662062772	0.251139590164851	Chr04	Overall Density	4
0.323468716328297	0.257455147967245	Chr04	Overall Density	4
0.325113770593823	0.266145965216244	Chr04	Overall Density	4
0.326758824859348	0.275992233725739	Chr04	Overall Density	4
0.328403879124873	0.285433934341282	Chr04	Overall Density	4
0.330048933390398	0.292792815780273	Chr04	Overall Density	4
0.331693987655923	0.296520578287015	Chr04	Overall Density	4
0.333339041921449	0.295430901256032	Chr04	Overall Density	4
0.334984096186974	0.288874882164219	Chr04	Overall Density	4
0.336629150452499	0.276829598440819	Chr04	Overall Density	4
0.338274204718024	0.259886059038193	Chr04	Overall Density	4
0.339919258983549	0.239096648575472	Chr04	Overall Density	4
0.341564313249074	0.215974624767292	Chr04	Overall Density	4
0.343209367514599	0.192210142440884	Chr04	Overall Density	4
0.344854421780125	0.169193849964298	Chr04	Overall Density	4
0.34649947604565	0.148040835906243	Chr04	Overall Density	4
0.348144530311175	0.129516270712165	Chr04	Overall Density	4
0.3497895845767	0.114024482111072	Chr04	Overall Density	4
0.351434638842225	0.101649551103088	Chr04	Overall Density	4
0.35307969310775	0.0922296825382198	Chr04	Overall Density	4
0.354724747373276	0.0854466078341105	Chr04	Overall Density	4
0.356369801638801	0.080913965040886	Chr04	Overall Density	4
0.358014855904326	0.0782532910724878	Chr04	Overall Density	4
0.359659910169851	0.0771513031635246	Chr04	Overall Density	4
0.361304964435376	0.0773963256584417	Chr04	Overall Density	4
0.362950018700901	0.0788944347493784	Chr04	Overall Density	4
0.364595072966427	0.0816671425655932	Chr04	Overall Density	4
0.366240127231952	0.0858326462109394	Chr04	Overall Density	4
0.367885181497477	0.0915724563624332	Chr04	Overall Density	4
0.369530235763002	0.0991610993714048	Chr04	Overall Density	4
0.371175290028527	0.108732218581765	Chr04	Overall Density	4
0.372820344294052	0.120264023473028	Chr04	Overall Density	4
0.374465398559578	0.133603425766307	Chr04	Overall Density	4
0.376110452825103	0.148385400333637	Chr04	Overall Density	4
0.377755507090628	0.164025687127223	Chr04	Overall Density	4
0.379400561356153	0.179752157702173	Chr04	Overall Density	4
0.381045615621678	0.194677329723692	Chr04	Overall Density	4
0.382690669887203	0.20790559115421	Chr04	Overall Density	4
0.384335724152728	0.218659428500508	Chr04	Overall Density	4
0.385980778418254	0.226402206367506	Chr04	Overall Density	4
0.387625832683779	0.230933373475707	Chr04	Overall Density	4
0.389270886949304	0.232436608867166	Chr04	Overall Density	4
0.390915941214829	0.231471627923797	Chr04	Overall Density	4
0.392560995480354	0.228913393085444	Chr04	Overall Density	4
0.394206049745879	0.225854274228302	Chr04	Overall Density	4
0.395851104011404	0.223491251407398	Chr04	Overall Density	4
0.39749615827693	0.223019091744041	Chr04	Overall Density	4
0.399141212542455	0.225775153276238	Chr04	Overall Density	4
0.40078626680798	0.2325774121469	Chr04	Overall Density	4
0.402431321073505	0.244060204939584	Chr04	Overall Density	4
0.40407637533903	0.260558953619359	Chr04	Overall Density	4
0.405721429604556	0.282014555875215	Chr04	Overall Density	4
0.407366483870081	0.307904809351304	Chr04	Overall Density	4
0.409011538135606	0.337211977860069	Chr04	Overall Density	4
0.410656592401131	0.368453296215328	Chr04	Overall Density	4
0.412301646666656	0.399790003874856	Chr04	Overall Density	4
0.413946700932181	0.429210625939425	Chr04	Overall Density	4
0.415591755197706	0.454762007345162	Chr04	Overall Density	4
0.417236809463232	0.474784636670537	Chr04	Overall Density	4
0.418881863728757	0.488103272124512	Chr04	Overall Density	4
0.420526917994282	0.494132444393151	Chr04	Overall Density	4
0.422171972259807	0.49287711324129	Chr04	Overall Density	4
0.423817026525332	0.484835545879028	Chr04	Overall Density	4
0.425462080790857	0.470836109617022	Chr04	Overall Density	4
0.427107135056383	0.451802873976354	Chr04	Overall Density	4
0.428752189321908	0.428624427101382	Chr04	Overall Density	4
0.430397243587433	0.402392065306569	Chr04	Overall Density	4
0.432042297852958	0.373830434679663	Chr04	Overall Density	4
0.433687352118483	0.34359591850538	Chr04	Overall Density	4
0.435332406384008	0.312338643917257	Chr04	Overall Density	4
0.436977460649534	0.280750754716172	Chr04	Overall Density	4
0.438622514915059	0.249581937643068	Chr04	Overall Density	4
0.440267569180584	0.219616415873637	Chr04	Overall Density	4
0.441912623446109	0.191618075691499	Chr04	Overall Density	4
0.443557677711634	0.166258984864968	Chr04	Overall Density	4
0.445202731977159	0.144049826410536	Chr04	Overall Density	4
0.446847786242685	0.125288843347149	Chr04	Overall Density	4
0.44849284050821	0.110040128965219	Chr04	Overall Density	4
0.450137894773735	0.0981445220622991	Chr04	Overall Density	4
0.45178294903926	0.089259058546172	Chr04	Overall Density	4
0.453428003304785	0.0829155397076092	Chr04	Overall Density	4
0.45507305757031	0.0785862210528351	Chr04	Overall Density	4
0.456718111835835	0.0757759804827286	Chr04	Overall Density	4
0.458363166101361	0.07396938902231	Chr04	Overall Density	4
0.460008220366886	0.0727415426617509	Chr04	Overall Density	4
0.461653274632411	0.0718037522545115	Chr04	Overall Density	4
0.463298328897936	0.070949816495332	Chr04	Overall Density	4
0.464943383163461	0.0700424390068092	Chr04	Overall Density	4
0.466588437428986	0.0689979450981647	Chr04	Overall Density	4
0.468233491694512	0.0677728395131528	Chr04	Overall Density	4
0.469878545960037	0.0663538783680831	Chr04	Overall Density	4
0.471523600225562	0.0647516249548345	Chr04	Overall Density	4
0.473168654491087	0.0629963142530323	Chr04	Overall Density	4
0.474813708756612	0.0611344335508438	Chr04	Overall Density	4
0.476458763022137	0.0592246765014676	Chr04	Overall Density	4
0.478103817287663	0.057332613266579	Chr04	Overall Density	4
0.479748871553188	0.0555242302190838	Chr04	Overall Density	4
0.481393925818713	0.0538591427199687	Chr04	Overall Density	4
0.483038980084238	0.0523845907694031	Chr04	Overall Density	4
0.484684034349763	0.0511312465120828	Chr04	Overall Density	4
0.486329088615288	0.0501229073876364	Chr04	Overall Density	4
0.487974142880814	0.049343385479862	Chr04	Overall Density	4
0.489619197146339	0.0487680913426629	Chr04	Overall Density	4
0.491264251411864	0.048366901293435	Chr04	Overall Density	4
0.492909305677389	0.048105797291517	Chr04	Overall Density	4
0.494554359942914	0.0479509592766063	Chr04	Overall Density	4
0.496199414208439	0.047871827782013	Chr04	Overall Density	4
0.497844468473964	0.0478429746570467	Chr04	Overall Density	4
0.49948952273949	0.0478448521722265	Chr04	Overall Density	4
0.501134577005015	0.0478636464311649	Chr04	Overall Density	4
