x	y	label	clickSelects	showSelected2	showSelected
0.843305864234248	0.370221042450834	Bonus	Bonus	Chr04	Bonus
0.754472933895889	0.826883938428706	Bragg	Bragg	Chr04	Bragg
0.081645739296099	0.845104168488786	Braxton	Braxton	Chr04	Braxton
0.272472034097018	0.70114955975924	Brim	Brim	Chr04	Brim
0.742957554037213	0.357500551009766	Calland	Calland	Chr04	Calland
0.285632468221219	0.8587527590422	Capital	Capital	Chr04	Capital
0.441912623446109	0.775451913750022	Centennial	Centennial	Chr04	Centennial
0.40078626680798	0.831796145734068	Chippewa	Chippewa	Chr04	Chippewa
0.272472034097018	0.68721866377002	CL0J095-4-6	CL0J095-4-6	Chr04	CL0J095-4-6
0.274117088362543	0.739655026574587	CL0J173-6-8	CL0J173-6-8	Chr04	CL0J173-6-8
0.399141212542455	0.851752306269827	Clark	Clark	Chr04	Clark
0.0948061734203003	0.812298568964747	Clemson	Clemson	Chr04	Clemson
0.234635785989939	0.762061180100145	CNS	CNS	Chr04	CNS
0.828500375844522	0.8355943668374	Cook	Cook	Chr04	Cook
0.316888499266197	0.84627734921156	Corsoy	Corsoy	Chr04	Corsoy
0.0470995997200706	0.828158416763102	Cumberland	Cumberland	Chr04	Cumberland
0.843305864234248	0.328360687700886	Davis	Davis	Chr04	Davis
0.236280840255464	0.710357079697613	Dillon	Dillon	Chr04	Dillon
0.843305864234248	0.329117674013819	Dorman	Dorman	Chr04	Dorman
0.275762142628068	0.746748029061085	Douglas	Douglas	Chr04	Douglas
0.823565213047946	0.88188629242154	Dunfield	Dunfield	Chr04	Dunfield
0.274117088362543	0.760926678333354	Essex	Essex	Chr04	Essex
0.823565213047946	0.871926130828717	Ford	Ford	Chr04	Ford
0.756117988161415	0.836893654695593	Forrest	Forrest	Chr04	Forrest
0.0915160648892499	0.852590144439659	Gasoy 17	Gasoy 17	Chr04	Gasoy 17
0.254376437176241	0.177178282650207	Haberlandt	Haberlandt	Chr04	Haberlandt
0.825210267313471	0.874722147997709	Hagood	Hagood	Chr04	Hagood
0.316888499266197	0.845957185376613	Harcor	Harcor	Chr04	Harcor
0.759408096692465	0.875956684302397	Harosoy	Harosoy	Chr04	Harosoy
0.135932530058429	0.871967024753683	Hawkeye	Hawkeye	Chr04	Hawkeye
0.40078626680798	0.850809768887902	Hill	Hill	Chr04	Hill
0.254376437176241	0.0951516483347525	Holladay	Holladay	Chr04	Holladay
0.841660809968723	0.334555297031159	Hood	Hood	Chr04	Hood
0.274117088362543	0.757609614664139	HS6-3976	HS6-3976	Chr04	HS6-3976
0.272472034097018	0.66626255459282	Hutcheson	Hutcheson	Chr04	Hutcheson
0.843305864234248	0.336378795578975	IA3023	IA3023	Chr04	IA3023
0.320178607797247	0.848251500858226	Illini	Illini	Chr04	Illini
0.152383072713681	0.864515037114243	Jackson	Jackson	Chr04	Jackson
0.231345677458889	0.807506605596171	Kanro	Kanro	Chr04	Kanro
0.742957554037213	0.350320609396795	Kent	Kent	Chr04	Kent
0.275762142628068	0.780764597759483	Lawrence	Lawrence	Chr04	Lawrence
0.274117088362543	0.727737126257846	LD00-3309	LD00-3309	Chr04	LD00-3309
0.820275104516896	0.892022414362582	LD01-5907	LD01-5907	Chr04	LD01-5907
0.0865809020926745	0.794962639865232	LD02-4485	LD02-4485	Chr04	LD02-4485
0.784083910675342	0.896369443438816	LD02-9050	LD02-9050	Chr04	LD02-9050
0.767633368020091	0.911481907198839	Lee	Lee	Chr04	Lee
0.081645739296099	0.84435106364397	LG00-3372	LG00-3372	Chr04	LG00-3372
0.274117088362543	0.71281615058263	LG03-2979	LG03-2979	Chr04	LG03-2979
0.226410514662313	0.851228184606673	LG03-3191	LG03-3191	Chr04	LG03-3191
0.0619050881097971	0.824598595640265	LG04-4717	LG04-4717	Chr04	LG04-4717
0.81533994172032	0.862064135216968	LG04-6000	LG04-6000	Chr04	LG04-6000
0.274117088362543	0.751148119493914	LG05-4292	LG05-4292	Chr04	LG05-4292
0.275762142628068	0.78641115940702	LG05-4317	LG05-4317	Chr04	LG05-4317
0.277407196893593	0.831242978437233	LG05-4464	LG05-4464	Chr04	LG05-4464
0.134287475792904	0.873618531329642	LG05-4832	LG05-4832	Chr04	LG05-4832
0.0915160648892499	0.855629995525139	LG90-2550	LG90-2550	Chr04	LG90-2550
0.274117088362543	0.740369220378818	LG92-1255	LG92-1255	Chr04	LG92-1255
0.0865809020926745	0.85405005307858	LG94-1128	LG94-1128	Chr04	LG94-1128
0.726507011381962	0.877665224312681	LG94-1906	LG94-1906	Chr04	LG94-1906
0.807114670392695	0.873857231948528	LG97-7012	LG97-7012	Chr04	LG97-7012
0.825210267313471	0.860835068013811	LG98-1605	LG98-1605	Chr04	LG98-1605
0.399141212542455	0.853905253062618	Lincoln	Lincoln	Chr04	Lincoln
0.802179507596119	0.890744220921854	Magellan	Magellan	Chr04	Magellan
0.203379754944961	0.907300965259063	Mandarin	Mandarin	Chr04	Mandarin
0.0915160648892499	0.848203322720258	Maverick	Maverick	Chr04	Maverick
0.272472034097018	0.680667113397318	Merit	Merit	Chr04	Merit
0.310308282204096	0.83668094527212	Mukden	Mukden	Chr04	Mukden
0.274117088362543	0.726689992566541	NC Raleigh	NC Raleigh	Chr04	NC Raleigh
0.729797119913012	0.829138936652047	NC Roy	NC Roy	Chr04	NC Roy
0.0915160648892499	0.817239703965343	NE3001	NE3001	Chr04	NE3001
0.742957554037213	0.357322517120089	Oakland	Oakland	Chr04	Oakland
0.843305864234248	0.328360391351349	Ogden	Ogden	Chr04	Ogden
0.742957554037213	0.357280047417934	Pella	Pella	Chr04	Pella
0.728152065647487	0.849585960871207	Perry	Perry	Chr04	Perry
0.40078626680798	0.844012844768234	PI 180.501	PI 180.501	Chr04	PI 180.501
0.252731382910716	0.129416169920277	PI398881	PI398881	Chr04	PI398881
0.399141212542455	0.856755755001763	PI404188A	PI404188A	Chr04	PI404188A
0.274117088362543	0.729152945853783	PI427136	PI427136	Chr04	PI427136
0.160608344041307	0.8438191230182	PI437169B	PI437169B	Chr04	PI437169B
0.0832907935616241	0.847372428475304	PI507681B	PI507681B	Chr04	PI507681B
0.843305864234248	0.3378272229947	PI518751	PI518751	Chr04	PI518751
0.272472034097018	0.70027530679232	PI561370	PI561370	Chr04	PI561370
0.274117088362543	0.734657135457413	PI574486	PI574486	Chr04	PI574486
0.724861957116437	0.897172410106531	PI 88.788	PI 88.788	Chr04	PI 88.788
0.826855321578997	0.847045900164344	Pickett	Pickett	Chr04	Pickett
0.759408096692465	0.876749549694838	Prohio	Prohio	Chr04	Prohio
0.726507011381962	0.873400677248179	Ralsoy	Ralsoy	Chr04	Ralsoy
0.0898710106237248	0.857899323426448	Ransom	Ransom	Chr04	Ransom
0.756117988161415	0.852359615302006	Richland	Richland	Chr04	Richland
0.843305864234248	0.328360388539994	Roanoke	Roanoke	Chr04	Roanoke
0.728152065647487	0.845582467161965	S06-130640-2	S06-130640-2	Chr04	S06-130640-2
0.254376437176241	0.146164591021825	S06-13640	S06-13640	Chr04	S06-13640
0.254376437176241	0.168304807250872	S-100	S-100	Chr04	S-100
0.40078626680798	0.851978290912007	Shelby	Shelby	Chr04	Shelby
0.0865809020926745	0.849662770172888	Skylla	Skylla	Chr04	Skylla
0.272472034097018	0.704405173767103	TN05-3027	TN05-3027	Chr04	TN05-3027
0.843305864234248	0.330950759938108	Tokyo	Tokyo	Chr04	Tokyo
0.270826979831492	0.672816478727134	Tracy	Tracy	Chr04	Tracy
0.841660809968723	0.339381014721147	U03-100612	U03-100612	Chr04	U03-100612
0.272472034097018	0.672037807174262	Volstate	Volstate	Chr04	Volstate
0.432042297852958	0.730517571032047	Wayne	Wayne	Chr04	Wayne
0.0454545454545455	0.845296771817768	Williams	Williams	Chr04	Williams
0.0454545454545455	0.846407739029737	Williams 82	Williams 82	Chr04	Williams 82
0.432042297852958	0.737123237721771	Woodworth	Woodworth	Chr04	Woodworth
0.742957554037213	0.350298639258884	York	York	Chr04	York
0.742957554037213	0.350298689269787	Young	Young	Chr04	Young
0.843305864234248	0.344991229802382	Zane	Zane	Chr04	Zane
0.265604925636343	0.811510693358705	4J105-3-4	4J105-3-4	Chr05	4J105-3-4
0.29345527493645	0.764498982825525	5601T	5601T	Chr05	5601T
0.52288910488495	0.869160832926964	5M20-2-5-2	5M20-2-5-2	Chr05	5M20-2-5-2
0.105133865383346	0.870892212088793	A3127	A3127	Chr05	A3127
0.265604925636343	0.80385446624976	Adams	Adams	Chr05	Adams
0.621028430990089	0.828811654403676	A.K. (Harrow)	A.K. (Harrow)	Chr05	A.K. (Harrow)
0.506974619570603	0.758933204171164	Amcor	Amcor	Chr05	Amcor
0.506974619570603	0.765246385311361	Amsoy	Amsoy	Chr05	Amsoy
0.618376016771031	0.83914157273304	Anderson	Anderson	Chr05	Anderson
0.265604925636343	0.810630772874076	Beeson	Beeson	Chr05	Beeson
0.485755305818141	0.825388361653029	Blackhawk	Blackhawk	Chr05	Blackhawk
0.621028430990089	0.832881190798409	Bonus	Bonus	Chr05	Bonus
0.621028430990089	0.821878322441041	Bragg	Bragg	Chr05	Bragg
0.65550981583784	0.842452549675105	Braxton	Braxton	Chr05	Braxton
0.621028430990089	0.848644744011096	Brim	Brim	Chr05	Brim
0.537477383089768	0.795053297962381	Calland	Calland	Chr05	Calland
0.623680845209147	0.774946340615512	Capital	Capital	Chr05	Capital
0.621028430990089	0.796096951309292	Centennial	Centennial	Chr05	Centennial
0.622354638099618	0.809315784276818	Chippewa	Chippewa	Chr05	Chippewa
0.265604925636343	0.780274129977248	CL0J095-4-6	CL0J095-4-6	Chr05	CL0J095-4-6
0.659488437166427	0.880891307136511	CL0J173-6-8	CL0J173-6-8	Chr05	CL0J173-6-8
0.294781482045979	0.818315661028787	Clark	Clark	Chr05	Clark
0.464535992065678	0.911824373340951	Clemson	Clemson	Chr05	Clemson
0.264278718526814	0.81573813339043	CNS	CNS	Chr05	CNS
0.65550981583784	0.811827834969394	Cook	Cook	Chr05	Cook
0.623680845209147	0.764068655293821	Corsoy	Corsoy	Chr05	Corsoy
0.264278718526814	0.832688757358657	Cumberland	Cumberland	Chr05	Cumberland
0.106460072492875	0.886272823592017	Davis	Davis	Chr05	Davis
0.569306353718461	0.850188568602152	Dillon	Dillon	Chr05	Dillon
0.261626304307756	0.921322795786358	Dorman	Dorman	Chr05	Dorman
0.65550981583784	0.867584920694408	Douglas	Douglas	Chr05	Douglas
0.508300826680132	0.820806838537333	Dunfield	Dunfield	Chr05	Dunfield
0.566653939499404	0.870582798222584	Essex	Essex	Chr05	Essex
0.65550981583784	0.85289713153346	Ford	Ford	Chr05	Ford
0.61970222388056	0.840353991311377	Forrest	Forrest	Chr05	Forrest
0.265604925636343	0.812604977965169	Gasoy 17	Gasoy 17	Chr05	Gasoy 17
0.622354638099618	0.810436097724701	Haberlandt	Haberlandt	Chr05	Haberlandt
0.562675318170817	0.839428527579512	Hagood	Hagood	Chr05	Hagood
0.652857401618782	0.786190107584749	Harcor	Harcor	Chr05	Harcor
0.622354638099618	0.801492401792742	Harosoy	Harosoy	Chr05	Harosoy
0.618376016771031	0.865737003165914	Hawkeye	Hawkeye	Chr05	Hawkeye
0.621028430990089	0.836700668741064	Hill	Hill	Chr05	Hill
0.623680845209147	0.770971760787938	Holladay	Holladay	Chr05	Holladay
0.562675318170817	0.830824655107317	Hood	Hood	Chr05	Hood
0.617049809661502	0.840273745481562	HS6-3976	HS6-3976	Chr05	HS6-3976
0.265604925636343	0.786262471537707	Hutcheson	Hutcheson	Chr05	Hutcheson
0.403530465027349	0.829406364224214	IA3023	IA3023	Chr05	IA3023
0.621028430990089	0.837916903434412	Illini	Illini	Chr05	Illini
0.265604925636343	0.814179624331505	Jackson	Jackson	Chr05	Jackson
0.485755305818141	0.823671142206231	Kanro	Kanro	Chr05	Kanro
0.565327732389875	0.8555749428859	Kent	Kent	Chr05	Kent
0.676729129590303	0.864500816066332	Lawrence	Lawrence	Chr05	Lawrence
0.484429098708612	0.834513450469962	LD00-3309	LD00-3309	Chr05	LD00-3309
0.621028430990089	0.821218465705429	LD01-5907	LD01-5907	Chr05	LD01-5907
0.61970222388056	0.848988736170792	LD02-4485	LD02-4485	Chr05	LD02-4485
0.280193203841161	0.125893749866218	LD02-9050	LD02-9050	Chr05	LD02-9050
0.65550981583784	0.835361689989248	Lee	Lee	Chr05	Lee
0.689991200685591	0.863191656506645	LG00-3372	LG00-3372	Chr05	LG00-3372
0.55869669684223	0.808394418995131	LG03-2979	LG03-2979	Chr05	LG03-2979
0.404856672136878	0.822881154811629	LG03-3191	LG03-3191	Chr05	LG03-3191
0.622354638099618	0.8196403280171	LG04-4717	LG04-4717	Chr05	LG04-4717
0.680707750918889	0.87858861644255	LG04-6000	LG04-6000	Chr05	LG04-6000
0.404856672136878	0.79707139292658	LG05-4292	LG05-4292	Chr05	LG05-4292
0.520236690665892	0.849351307043345	LG05-4317	LG05-4317	Chr05	LG05-4317
0.404856672136878	0.79999147969874	LG05-4464	LG05-4464	Chr05	LG05-4464
0.622354638099618	0.793981641552069	LG05-4832	LG05-4832	Chr05	LG05-4832
0.656836022947369	0.828066058724312	LG90-2550	LG90-2550	Chr05	LG90-2550
0.509627033789661	0.838079439190234	LG92-1255	LG92-1255	Chr05	LG92-1255
0.658162230056898	0.886424685294658	LG94-1128	LG94-1128	Chr05	LG94-1128
0.480450477380025	0.851502952667831	LG94-1906	LG94-1906	Chr05	LG94-1906
0.280193203841161	0.169428041377693	LG97-7012	LG97-7012	Chr05	LG97-7012
0.585220839032808	0.889507685166231	LG98-1605	LG98-1605	Chr05	LG98-1605
0.622354638099618	0.806840977059642	Lincoln	Lincoln	Chr05	Lincoln
0.280193203841161	0.109857093355074	Magellan	Magellan	Chr05	Magellan
0.506974619570603	0.820462579563489	Mandarin	Mandarin	Chr05	Mandarin
0.280193203841161	0.109682268624617	Maverick	Maverick	Chr05	Maverick
0.357113216193837	0.938580389414848	Merit	Merit	Chr05	Merit
0.483102891599083	0.79242422857558	Mukden	Mukden	Chr05	Mukden
0.265604925636343	0.812742794353449	NC Raleigh	NC Raleigh	Chr05	NC Raleigh
0.622354638099618	0.799986015231654	NC Roy	NC Roy	Chr05	NC Roy
0.280193203841161	0.15424904669464	NE3001	NE3001	Chr05	NE3001
0.265604925636343	0.802344395596175	Oakland	Oakland	Chr05	Oakland
0.107786279602404	0.891884731493257	Ogden	Ogden	Chr05	Ogden
0.536151175980239	0.795550123102576	Pella	Pella	Chr05	Pella
0.621028430990089	0.812469546374245	Perry	Perry	Chr05	Perry
0.509627033789661	0.792505667186858	PI 180.501	PI 180.501	Chr05	PI 180.501
0.163486978202618	0.835284908726337	PI398881	PI398881	Chr05	PI398881
0.707231893109467	0.856375145314209	PI404188A	PI404188A	Chr05	PI404188A
0.403530465027349	0.817695956119979	PI427136	PI427136	Chr05	PI427136
0.403530465027349	0.826550162062328	PI437169B	PI437169B	Chr05	PI437169B
0.404856672136878	0.864430966542897	PI507681B	PI507681B	Chr05	PI507681B
0.065347652097479	0.81868410497287	PI518751	PI518751	Chr05	PI518751
0.404856672136878	0.827103746196793	PI561370	PI561370	Chr05	PI561370
0.560022903951759	0.798462575502813	PI574486	PI574486	Chr05	PI574486
0.560022903951759	0.793342469993355	PI 88.788	PI 88.788	Chr05	PI 88.788
0.621028430990089	0.835550240680906	Pickett	Pickett	Chr05	Pickett
0.561349111061288	0.82802727085128	Prohio	Prohio	Chr05	Prohio
0.621028430990089	0.836280682522687	Ralsoy	Ralsoy	Chr05	Ralsoy
0.463209784956149	0.913208627364539	Ransom	Ransom	Chr05	Ransom
0.0825883445213547	0.821020080445543	Richland	Richland	Chr05	Richland
0.654183608728311	0.767822732918626	Roanoke	Roanoke	Chr05	Roanoke
0.508300826680132	0.821090476195618	S06-130640-2	S06-130640-2	Chr05	S06-130640-2
0.680707750918889	0.878488972608775	S06-13640	S06-13640	Chr05	S06-13640
0.621028430990089	0.820382555676233	S-100	S-100	Chr05	S-100
0.621028430990089	0.819482303741631	Shelby	Shelby	Chr05	Shelby
0.110438693821462	0.867598994957082	Skylla	Skylla	Chr05	Skylla
0.296107689155508	0.853948197080607	TN05-3027	TN05-3027	Chr05	TN05-3027
0.651531194509253	0.751487737700835	Tokyo	Tokyo	Chr05	Tokyo
0.469840820503794	0.893772036176291	Tracy	Tracy	Chr05	Tracy
0.508300826680132	0.825999420012917	U03-100612	U03-100612	Chr05	U03-100612
0.65550981583784	0.834646800019485	Volstate	Volstate	Chr05	Volstate
0.622354638099618	0.79919054832287	Wayne	Wayne	Chr05	Wayne
0.264278718526814	0.853604847338662	Williams	Williams	Chr05	Williams
0.296107689155508	0.822549600590736	Williams 82	Williams 82	Chr05	Williams 82
0.506974619570603	0.800015642943594	Woodworth	Woodworth	Chr05	Woodworth
0.261626304307756	0.921886857453125	York	York	Chr05	York
0.264278718526814	0.81992987370855	Young	Young	Chr05	Young
0.29345527493645	0.767898264943986	Zane	Zane	Chr05	Zane
0.776514128468209	0.630828699415918	4J105-3-4	4J105-3-4	Chr06	4J105-3-4
0.779741764596304	0.255637790351323	5601T	5601T	Chr06	5601T
0.352079977623632	0.746157769190504	5M20-2-5-2	5M20-2-5-2	Chr06	5M20-2-5-2
0.318189798278627	0.801783246354193	A3127	A3127	Chr06	A3127
0.765217402019874	0.127644749975585	Adams	Adams	Chr06	Adams
0.765217402019874	0.132650597026539	A.K. (Harrow)	A.K. (Harrow)	Chr06	A.K. (Harrow)
0.794266127172734	0.730669698317216	Amcor	Amcor	Chr06	Amcor
0.794266127172734	0.745719005328757	Amsoy	Amsoy	Chr06	Amsoy
0.768445038147969	0.156638015776073	Anderson	Anderson	Chr06	Anderson
0.794266127172734	0.744609917317658	Beeson	Beeson	Chr06	Beeson
0.771672674276065	0.336122219489335	Blackhawk	Blackhawk	Chr06	Blackhawk
0.794266127172734	0.730693768673037	Bonus	Bonus	Chr06	Bonus
0.765217402019874	0.115463807391074	Bragg	Bragg	Chr06	Bragg
0.799107581364878	0.326585236243152	Braxton	Braxton	Chr06	Braxton
0.779741764596304	0.250749457598693	Brim	Brim	Chr06	Brim
0.316575980214579	0.844163773180878	Calland	Calland	Chr06	Calland
0.795879945236782	0.766344503070741	Capital	Capital	Chr06	Capital
0.771672674276065	0.265723349181483	Centennial	Centennial	Chr06	Centennial
0.316575980214579	0.871182385453715	Chippewa	Chippewa	Chr06	Chippewa
0.319803616342675	0.875166472628148	CL0J095-4-6	CL0J095-4-6	Chr06	CL0J095-4-6
0.27945816474148	0.792385547623953	CL0J173-6-8	CL0J173-6-8	Chr06	CL0J173-6-8
0.316575980214579	0.788350625253277	Clark	Clark	Chr06	Clark
0.7458515852513	0.69419091779276	Clemson	Clemson	Chr06	Clemson
0.802335217492974	0.354761412152424	CNS	CNS	Chr06	CNS
0.781355582660352	0.338974630326702	Cook	Cook	Chr06	Cook
0.792652309108687	0.706544963119306	Corsoy	Corsoy	Chr06	Corsoy
0.792652309108687	0.711937470189351	Cumberland	Cumberland	Chr06	Cumberland
0.778127946532256	0.247726609312308	Davis	Davis	Chr06	Davis
0.7458515852513	0.613226703795684	Dillon	Dillon	Chr06	Dillon
0.771672674276065	0.212273481687287	Dorman	Dorman	Chr06	Dorman
0.111621086080506	0.737466056325441	Douglas	Douglas	Chr06	Douglas
0.206836351859328	0.929969878684323	Dunfield	Dunfield	Chr06	Dunfield
0.7458515852513	0.61950608413363	Essex	Essex	Chr06	Essex
0.201994897667184	0.930220294255537	Ford	Ford	Chr06	Ford
0.765217402019874	0.14732791448706	Forrest	Forrest	Chr06	Forrest
0.334327978919105	0.399375959057299	Gasoy 17	Gasoy 17	Chr06	Gasoy 17
0.771672674276065	0.230749957246067	Haberlandt	Haberlandt	Chr06	Haberlandt
0.7458515852513	0.616019693834384	Hagood	Hagood	Chr06	Hagood
0.792652309108687	0.702239732913259	Harcor	Harcor	Chr06	Harcor
0.794266127172734	0.724196002483084	Harosoy	Harosoy	Chr06	Harosoy
0.813631943941308	0.686223522761451	Hawkeye	Hawkeye	Chr06	Hawkeye
0.771672674276065	0.342850990438346	Hill	Hill	Chr06	Hill
0.779741764596304	0.262904909972693	Holladay	Holladay	Chr06	Holladay
0.778127946532256	0.252029489127046	Hood	Hood	Chr06	Hood
0.347238523431488	0.84236083195355	HS6-3976	HS6-3976	Chr06	HS6-3976
0.779741764596304	0.26193872406482	Hutcheson	Hutcheson	Chr06	Hutcheson
0.815245762005356	0.819623438968315	IA3023	IA3023	Chr06	IA3023
0.765217402019874	0.126966853403667	Illini	Illini	Chr06	Illini
0.779741764596304	0.296740109209321	Jackson	Jackson	Chr06	Jackson
0.79749376330083	0.77298165619256	Kanro	Kanro	Chr06	Kanro
0.318189798278627	0.894185429883223	Kent	Kent	Chr06	Kent
0.106779631888363	0.878795958356279	Lawrence	Lawrence	Chr06	Lawrence
0.321417434406723	0.792983863035163	LD00-3309	LD00-3309	Chr06	LD00-3309
0.791038491044639	0.685895008838381	LD01-5907	LD01-5907	Chr06	LD01-5907
0.127759266720984	0.761211380989739	LD02-4485	LD02-4485	Chr06	LD02-4485
0.13098690284908	0.754420070834023	LD02-9050	LD02-9050	Chr06	LD02-9050
0.729713404610822	0.792133169407093	Lee	Lee	Chr06	Lee
0.319803616342675	0.833571607575422	LG00-3372	LG00-3372	Chr06	LG00-3372
0.791038491044639	0.70179163687256	LG03-2979	LG03-2979	Chr06	LG03-2979
0.318189798278627	0.718901742388728	LG03-3191	LG03-3191	Chr06	LG03-3191
0.791038491044639	0.674306134233637	LG04-4717	LG04-4717	Chr06	LG04-4717
0.0906414512478845	0.880246487088322	LG04-6000	LG04-6000	Chr06	LG04-6000
0.734554858802965	0.71476809440487	LG05-4292	LG05-4292	Chr06	LG05-4292
0.352079977623632	0.774230681366351	LG05-4317	LG05-4317	Chr06	LG05-4317
0.776514128468209	0.632513046061427	LG05-4464	LG05-4464	Chr06	LG05-4464
0.792652309108687	0.719918745019128	LG05-4832	LG05-4832	Chr06	LG05-4832
0.0761170886714541	0.898284850598124	LG90-2550	LG90-2550	Chr06	LG90-2550
0.350466159559584	0.772576533934765	LG92-1255	LG92-1255	Chr06	LG92-1255
0.085799997055741	0.689401074749029	LG94-1128	LG94-1128	Chr06	LG94-1128
0.791038491044639	0.696932882702953	LG94-1906	LG94-1906	Chr06	LG94-1906
0.110007268016458	0.643176496475483	LG97-7012	LG97-7012	Chr06	LG97-7012
0.176173808642419	0.773721293585739	LG98-1605	LG98-1605	Chr06	LG98-1605
0.318189798278627	0.829681910900613	Lincoln	Lincoln	Chr06	Lincoln
0.0664341802871671	0.91606243578922	Magellan	Magellan	Chr06	Magellan
0.791038491044639	0.687684261678979	Mandarin	Mandarin	Chr06	Mandarin
0.0874138151197888	0.787528941553121	Maverick	Maverick	Chr06	Maverick
0.734554858802965	0.761824842201129	Merit	Merit	Chr06	Merit
0.771672674276065	0.346092693294655	Mukden	Mukden	Chr06	Mukden
0.779741764596304	0.27010969777078	NC Raleigh	NC Raleigh	Chr06	NC Raleigh
0.779741764596304	0.262718938380915	NC Roy	NC Roy	Chr06	NC Roy
0.791038491044639	0.670021116420275	NE3001	NE3001	Chr06	NE3001
0.314962162150532	0.883086753013499	Oakland	Oakland	Chr06	Oakland
0.778127946532256	0.243955668880249	Ogden	Ogden	Chr06	Ogden
0.314962162150532	0.729030757405152	Pella	Pella	Chr06	Pella
0.815245762005356	0.741853609287489	Perry	Perry	Chr06	Perry
0.812018125877261	0.823831568527944	PI 180.501	PI 180.501	Chr06	PI 180.501
0.319803616342675	0.798457068424502	PI398881	PI398881	Chr06	PI398881
0.319803616342675	0.818205239793571	PI404188A	PI404188A	Chr06	PI404188A
0.34562470536744	0.823539908348671	PI427136	PI427136	Chr06	PI427136
0.789424672980591	0.64988001837919	PI437169B	PI437169B	Chr06	PI437169B
0.731327222674869	0.682994484984574	PI507681B	PI507681B	Chr06	PI507681B
0.791038491044639	0.69370279861875	PI518751	PI518751	Chr06	PI518751
0.747465403315348	0.617452873109657	PI561370	PI561370	Chr06	PI561370
0.791038491044639	0.696043477296497	PI574486	PI574486	Chr06	PI574486
0.726485768482726	0.880401183467621	PI 88.788	PI 88.788	Chr06	PI 88.788
0.771672674276065	0.28124606376106	Pickett	Pickett	Chr06	Pickett
0.350466159559584	0.839993009167279	Prohio	Prohio	Chr06	Prohio
0.770058856212017	0.218890815766519	Ralsoy	Ralsoy	Chr06	Ralsoy
0.765217402019874	0.128939414556924	Ransom	Ransom	Chr06	Ransom
0.742623949123204	0.319798277452011	Richland	Richland	Chr06	Richland
0.779741764596304	0.260062810706269	Roanoke	Roanoke	Chr06	Roanoke
0.821701034261548	0.861030312594717	S06-130640-2	S06-130640-2	Chr06	S06-130640-2
0.0712756344793106	0.89748680110873	S06-13640	S06-13640	Chr06	S06-13640
0.765217402019874	0.124982508280334	S-100	S-100	Chr06	S-100
0.316575980214579	0.790022822196171	Shelby	Shelby	Chr06	Shelby
0.350466159559584	0.779191355001268	Skylla	Skylla	Chr06	Skylla
0.792652309108687	0.719873989397351	TN05-3027	TN05-3027	Chr06	TN05-3027
0.732941040738917	0.690047182143443	Tokyo	Tokyo	Chr06	Tokyo
0.771672674276065	0.27903722604352	Tracy	Tracy	Chr06	Tracy
0.789424672980591	0.655859682336856	U03-100612	U03-100612	Chr06	U03-100612
0.781355582660352	0.311629337857209	Volstate	Volstate	Chr06	Volstate
0.314962162150532	0.74258917583918	Wayne	Wayne	Chr06	Wayne
0.318189798278627	0.761870271524305	Williams	Williams	Chr06	Williams
0.314962162150532	0.689613642319387	Williams 82	Williams 82	Chr06	Williams 82
0.765217402019874	0.140114080683968	Woodworth	Woodworth	Chr06	Woodworth
0.771672674276065	0.205238277454791	York	York	Chr06	York
0.779741764596304	0.260636646537433	Young	Young	Chr06	Young
0.792652309108687	0.714792324607381	Zane	Zane	Chr06	Zane
0.322769333981142	0.893899828954005	4J105-3-4	4J105-3-4	Chr07	4J105-3-4
0.310164116320843	0.875507409482887	5601T	5601T	Chr07	5601T
0.146296286736944	0.839645247456359	5M20-2-5-2	5M20-2-5-2	Chr07	5M20-2-5-2
0.310164116320843	0.879361666954651	A3127	A3127	Chr07	A3127
0.140693967776811	0.367926452605307	Adams	Adams	Chr07	Adams
0.140693967776811	0.420350592907134	A.K. (Harrow)	A.K. (Harrow)	Chr07	A.K. (Harrow)
0.142094547516844	0.593005267511723	Amcor	Amcor	Chr07	Amcor
0.130889909596578	0.278724315425883	Amsoy	Amsoy	Chr07	Amsoy
0.140693967776811	0.390018989643447	Anderson	Anderson	Chr07	Anderson
0.140693967776811	0.290335156171781	Beeson	Beeson	Chr07	Beeson
0.184111939717844	0.725981244781084	Blackhawk	Blackhawk	Chr07	Blackhawk
0.126688170376478	0.642053289372838	Bonus	Bonus	Chr07	Bonus
0.146296286736944	0.802033012254572	Bragg	Bragg	Chr07	Bragg
0.144895706996911	0.769829683299533	Braxton	Braxton	Chr07	Braxton
0.144895706996911	0.768416037223675	Brim	Brim	Chr07	Brim
0.130889909596578	0.264889992424283	Calland	Calland	Chr07	Calland
0.144895706996911	0.783166202420127	Capital	Capital	Chr07	Capital
0.310164116320843	0.860660427019306	Centennial	Centennial	Chr07	Centennial
0.140693967776811	0.379358164912392	Chippewa	Chippewa	Chr07	Chippewa
0.140693967776811	0.390999005494138	CL0J095-4-6	CL0J095-4-6	Chr07	CL0J095-4-6
0.144895706996911	0.72838417151022	CL0J173-6-8	CL0J173-6-8	Chr07	CL0J173-6-8
0.140693967776811	0.297676280372331	Clark	Clark	Chr07	Clark
0.146296286736944	0.799234056990173	Clemson	Clemson	Chr07	Clemson
0.144895706996911	0.773769040829224	CNS	CNS	Chr07	CNS
