colour	fill	x	y	group	clickSelects	ymin	ymax	xmin	xmax
#999999	#999999	0.344485090884957	0.0802675843292381	7	Chr07	0.0454545454545455	0.0802675843292381	0.344485090884957	0.344485090884957
#999999	#999999	0.344568717673849	0.0820483831121869	7	Chr07	0.0454545454545455	0.0820483831121869	0.344568717673849	0.344568717673849
#999999	#999999	0.344652344462742	0.0837018566434103	7	Chr07	0.0454545454545455	0.0837018566434103	0.344652344462742	0.344652344462742
#999999	#999999	0.344735971251634	0.0849141077261296	7	Chr07	0.0454545454545455	0.0849141077261296	0.344735971251634	0.344735971251634
#999999	#999999	0.344819598040526	0.0859261701441089	7	Chr07	0.0454545454545455	0.0859261701441089	0.344819598040526	0.344819598040526
#999999	#999999	0.344903224829418	0.0872687574995733	7	Chr07	0.0454545454545455	0.0872687574995733	0.344903224829418	0.344903224829418
#999999	#999999	0.34498685161831	0.0893745488869101	7	Chr07	0.0454545454545455	0.0893745488869101	0.34498685161831	0.34498685161831
#999999	#999999	0.345070478407203	0.0922658745018169	7	Chr07	0.0454545454545455	0.0922658745018169	0.345070478407203	0.345070478407203
#999999	#999999	0.345154105196095	0.0954511375785054	7	Chr07	0.0454545454545455	0.0954511375785054	0.345154105196095	0.345154105196095
#999999	#999999	0.345237731984987	0.0980840912042264	7	Chr07	0.0454545454545455	0.0980840912042264	0.345237731984987	0.345237731984987
#999999	#999999	0.345321358773879	0.0993605126588559	7	Chr07	0.0454545454545455	0.0993605126588559	0.345321358773879	0.345321358773879
#999999	#999999	0.345404985562772	0.0989988142586174	7	Chr07	0.0454545454545455	0.0989988142586174	0.345404985562772	0.345404985562772
#999999	#999999	0.345488612351664	0.0975138808961555	7	Chr07	0.0454545454545455	0.0975138808961555	0.345488612351664	0.345488612351664
#999999	#999999	0.345572239140556	0.096051883937334	7	Chr07	0.0454545454545455	0.096051883937334	0.345572239140556	0.345572239140556
#999999	#999999	0.345655865929448	0.0957227607089883	7	Chr07	0.0454545454545455	0.0957227607089883	0.345655865929448	0.345655865929448
#999999	#999999	0.345739492718341	0.0967961992684246	7	Chr07	0.0454545454545455	0.0967961992684246	0.345739492718341	0.345739492718341
#999999	#999999	0.345823119507233	0.0986881434958229	7	Chr07	0.0454545454545455	0.0986881434958229	0.345823119507233	0.345823119507233
#999999	#999999	0.345906746296125	0.100471507607355	7	Chr07	0.0454545454545455	0.100471507607355	0.345906746296125	0.345906746296125
#999999	#999999	0.345990373085017	0.101730123694659	7	Chr07	0.0454545454545455	0.101730123694659	0.345990373085017	0.345990373085017
#999999	#999999	0.34607399987391	0.103301142939726	7	Chr07	0.0454545454545455	0.103301142939726	0.34607399987391	0.34607399987391
#999999	#999999	0.346157626662802	0.107421381006296	7	Chr07	0.0454545454545455	0.107421381006296	0.346157626662802	0.346157626662802
#999999	#999999	0.346241253451694	0.116963643142355	7	Chr07	0.0454545454545455	0.116963643142355	0.346241253451694	0.346241253451694
#999999	#999999	0.346324880240586	0.133877002626102	7	Chr07	0.0454545454545455	0.133877002626102	0.346324880240586	0.346324880240586
#999999	#999999	0.346408507029479	0.157510701236586	7	Chr07	0.0454545454545455	0.157510701236586	0.346408507029479	0.346408507029479
#999999	#999999	0.346492133818371	0.183836549045763	7	Chr07	0.0454545454545455	0.183836549045763	0.346492133818371	0.346492133818371
#999999	#999999	0.346575760607263	0.206321791352287	7	Chr07	0.0454545454545455	0.206321791352287	0.346575760607263	0.346575760607263
#999999	#999999	0.346659387396155	0.218341246711432	7	Chr07	0.0454545454545455	0.218341246711432	0.346659387396155	0.346659387396155
#999999	#999999	0.346743014185048	0.216030665141068	7	Chr07	0.0454545454545455	0.216030665141068	0.346743014185048	0.346743014185048
#999999	#999999	0.34682664097394	0.200047415597932	7	Chr07	0.0454545454545455	0.200047415597932	0.34682664097394	0.34682664097394
#999999	#999999	0.346910267762832	0.175208595516028	7	Chr07	0.0454545454545455	0.175208595516028	0.346910267762832	0.346910267762832
#999999	#999999	0.346993894551724	0.148187719142673	7	Chr07	0.0454545454545455	0.148187719142673	0.346993894551724	0.346993894551724
#999999	#999999	0.347077521340617	0.124600102449344	7	Chr07	0.0454545454545455	0.124600102449344	0.347077521340617	0.347077521340617
#999999	#999999	0.347161148129509	0.107099436687484	7	Chr07	0.0454545454545455	0.107099436687484	0.347161148129509	0.347161148129509
#999999	#999999	0.347244774918401	0.0953362734278444	7	Chr07	0.0454545454545455	0.0953362734278444	0.347244774918401	0.347244774918401
#999999	#999999	0.347328401707293	0.0873835610441697	7	Chr07	0.0454545454545455	0.0873835610441697	0.347328401707293	0.347328401707293
#999999	#999999	0.347412028496186	0.0814425502871473	7	Chr07	0.0454545454545455	0.0814425502871473	0.347412028496186	0.347412028496186
#999999	#999999	0.347495655285078	0.0767872139757641	7	Chr07	0.0454545454545455	0.0767872139757641	0.347495655285078	0.347495655285078
#999999	#999999	0.34757928207397	0.0737236240932109	7	Chr07	0.0454545454545455	0.0737236240932109	0.34757928207397	0.34757928207397
#999999	#999999	0.347662908862862	0.0727725629602835	7	Chr07	0.0454545454545455	0.0727725629602835	0.347662908862862	0.347662908862862
#999999	#999999	0.347746535651755	0.0738816365301333	7	Chr07	0.0454545454545455	0.0738816365301333	0.347746535651755	0.347746535651755
#999999	#999999	0.347830162440647	0.0763040782985685	7	Chr07	0.0454545454545455	0.0763040782985685	0.347830162440647	0.347830162440647
#999999	#999999	0.347913789229539	0.0788204784029283	7	Chr07	0.0454545454545455	0.0788204784029283	0.347913789229539	0.347913789229539
#999999	#999999	0.347997416018431	0.0802615148047752	7	Chr07	0.0454545454545455	0.0802615148047752	0.347997416018431	0.347997416018431
#999999	#999999	0.348081042807324	0.0800111740770848	7	Chr07	0.0454545454545455	0.0800111740770848	0.348081042807324	0.348081042807324
#999999	#999999	0.348164669596216	0.0782141735646667	7	Chr07	0.0454545454545455	0.0782141735646667	0.348164669596216	0.348164669596216
#999999	#999999	0.348248296385108	0.0755753568130589	7	Chr07	0.0454545454545455	0.0755753568130589	0.348248296385108	0.348248296385108
#999999	#999999	0.348331923174	0.0728903163474894	7	Chr07	0.0454545454545455	0.0728903163474894	0.348331923174	0.348331923174
#999999	#999999	0.348415549962893	0.070613355213399	7	Chr07	0.0454545454545455	0.070613355213399	0.348415549962893	0.348415549962893
#999999	#999999	0.348499176751785	0.0687194782381881	7	Chr07	0.0454545454545455	0.0687194782381881	0.348499176751785	0.348499176751785
#999999	#999999	0.348582803540677	0.0668912112530351	7	Chr07	0.0454545454545455	0.0668912112530351	0.348582803540677	0.348582803540677
#999999	#999999	0.348666430329569	0.0648399155085446	7	Chr07	0.0454545454545455	0.0648399155085446	0.348666430329569	0.348666430329569
#999999	#999999	0.348750057118462	0.062519332220532	7	Chr07	0.0454545454545455	0.062519332220532	0.348750057118462	0.348750057118462
#999999	#999999	0.348833683907354	0.0601199919189017	7	Chr07	0.0454545454545455	0.0601199919189017	0.348833683907354	0.348833683907354
#999999	#999999	0.348917310696246	0.0579152371977423	7	Chr07	0.0454545454545455	0.0579152371977423	0.348917310696246	0.348917310696246
#999999	#999999	0.349000937485138	0.0561131639037382	7	Chr07	0.0454545454545455	0.0561131639037382	0.349000937485138	0.349000937485138
#999999	#999999	0.349084564274031	0.0548120173743922	7	Chr07	0.0454545454545455	0.0548120173743922	0.349084564274031	0.349084564274031
#999999	#999999	0.349168191062923	0.0540408324262559	7	Chr07	0.0454545454545455	0.0540408324262559	0.349168191062923	0.349168191062923
#999999	#999999	0.349251817851815	0.0538026629394808	7	Chr07	0.0454545454545455	0.0538026629394808	0.349251817851815	0.349251817851815
#999999	#999999	0.349335444640707	0.0540641555207515	7	Chr07	0.0454545454545455	0.0540641555207515	0.349335444640707	0.349335444640707
#999999	#999999	0.3494190714296	0.0547075262539273	7	Chr07	0.0454545454545455	0.0547075262539273	0.3494190714296	0.3494190714296
#999999	#999999	0.349502698218492	0.055508762073364	7	Chr07	0.0454545454545455	0.055508762073364	0.349502698218492	0.349502698218492
#999999	#999999	0.349586325007384	0.0561822552104227	7	Chr07	0.0454545454545455	0.0561822552104227	0.349586325007384	0.349586325007384
#999999	#999999	0.349669951796276	0.0565032097657672	7	Chr07	0.0454545454545455	0.0565032097657672	0.349669951796276	0.349669951796276
#999999	#999999	0.349753578585169	0.0564198562665398	7	Chr07	0.0454545454545455	0.0564198562665398	0.349753578585169	0.349753578585169
#999999	#999999	0.349837205374061	0.0560110643664209	7	Chr07	0.0454545454545455	0.0560110643664209	0.349837205374061	0.349837205374061
#999999	#999999	0.349920832162953	0.0554121003237515	7	Chr07	0.0454545454545455	0.0554121003237515	0.349920832162953	0.349920832162953
#999999	#999999	0.350004458951845	0.0547533090026248	7	Chr07	0.0454545454545455	0.0547533090026248	0.350004458951845	0.350004458951845
#999999	#999999	0.350088085740738	0.0541549096722813	7	Chr07	0.0454545454545455	0.0541549096722813	0.350088085740738	0.350088085740738
#999999	#999999	0.35017171252963	0.0537526427360445	7	Chr07	0.0454545454545455	0.0537526427360445	0.35017171252963	0.35017171252963
#999999	#999999	0.350255339318522	0.0536996834012605	7	Chr07	0.0454545454545455	0.0536996834012605	0.350255339318522	0.350255339318522
#999999	#999999	0.350338966107414	0.0541163843301237	7	Chr07	0.0454545454545455	0.0541163843301237	0.350338966107414	0.350338966107414
#999999	#999999	0.350422592896307	0.0550100700649563	7	Chr07	0.0454545454545455	0.0550100700649563	0.350422592896307	0.350422592896307
#999999	#999999	0.350506219685199	0.0562222204037714	7	Chr07	0.0454545454545455	0.0562222204037714	0.350506219685199	0.350506219685199
#999999	#999999	0.350589846474091	0.0574564263704194	7	Chr07	0.0454545454545455	0.0574564263704194	0.350589846474091	0.350589846474091
#999999	#999999	0.350673473262983	0.0583964898196687	7	Chr07	0.0454545454545455	0.0583964898196687	0.350673473262983	0.350673473262983
#999999	#999999	0.350757100051876	0.0588640731331529	7	Chr07	0.0454545454545455	0.0588640731331529	0.350757100051876	0.350757100051876
#999999	#999999	0.350840726840768	0.0589286815102835	7	Chr07	0.0454545454545455	0.0589286815102835	0.350840726840768	0.350840726840768
#999999	#999999	0.35092435362966	0.0588959023394019	7	Chr07	0.0454545454545455	0.0588959023394019	0.35092435362966	0.35092435362966
#999999	#999999	0.351007980418552	0.0591562589201545	7	Chr07	0.0454545454545455	0.0591562589201545	0.351007980418552	0.351007980418552
#999999	#999999	0.351091607207444	0.0599488003273019	7	Chr07	0.0454545454545455	0.0599488003273019	0.351091607207444	0.351091607207444
#999999	#999999	0.351175233996337	0.0611541072510762	7	Chr07	0.0454545454545455	0.0611541072510762	0.351175233996337	0.351175233996337
#999999	#999999	0.351258860785229	0.0622532485152988	7	Chr07	0.0454545454545455	0.0622532485152988	0.351258860785229	0.351258860785229
#999999	#999999	0.351342487574121	0.0625319256054574	7	Chr07	0.0454545454545455	0.0625319256054574	0.351342487574121	0.351342487574121
#999999	#999999	0.351426114363014	0.0614586521471938	7	Chr07	0.0454545454545455	0.0614586521471938	0.351426114363014	0.351426114363014
#999999	#999999	0.351509741151906	0.0590088629069475	7	Chr07	0.0454545454545455	0.0590088629069475	0.351509741151906	0.351509741151906
#999999	#999999	0.351593367940798	0.055701443495385	7	Chr07	0.0454545454545455	0.055701443495385	0.351593367940798	0.351593367940798
#999999	#999999	0.35167699472969	0.0523624657797572	7	Chr07	0.0454545454545455	0.0523624657797572	0.35167699472969	0.35167699472969
#999999	#999999	0.351760621518583	0.0496180100865568	7	Chr07	0.0454545454545455	0.0496180100865568	0.351760621518583	0.351760621518583
#999999	#999999	0.351844248307475	0.0477143960123377	7	Chr07	0.0454545454545455	0.0477143960123377	0.351844248307475	0.351844248307475
#999999	#999999	0.351927875096367	0.0465865454221366	7	Chr07	0.0454545454545455	0.0465865454221366	0.351927875096367	0.351927875096367
#999999	#999999	0.352011501885259	0.046016957881956	7	Chr07	0.0454545454545455	0.046016957881956	0.352011501885259	0.352011501885259
#999999	#999999	0.352095128674151	0.0457778935756036	7	Chr07	0.0454545454545455	0.0457778935756036	0.352095128674151	0.352095128674151
#999999	#999999	0.352178755463044	0.0457029297052933	7	Chr07	0.0454545454545455	0.0457029297052933	0.352178755463044	0.352178755463044
#999999	#999999	0.352262382251936	0.0456973815717551	7	Chr07	0.0454545454545455	0.0456973815717551	0.352262382251936	0.352262382251936
#999999	#999999	0.352346009040828	0.0457181997959196	7	Chr07	0.0454545454545455	0.0457181997959196	0.352346009040828	0.352346009040828
#999999	#999999	0.35242963582972	0.0457479343052922	7	Chr07	0.0454545454545455	0.0457479343052922	0.35242963582972	0.35242963582972
#999999	#999999	0.352513262618613	0.0457760177809173	7	Chr07	0.0454545454545455	0.0457760177809173	0.352513262618613	0.352513262618613
#999999	#999999	0.352596889407505	0.0457923295097116	7	Chr07	0.0454545454545455	0.0457923295097116	0.352596889407505	0.352596889407505
#999999	#999999	0.352680516196397	0.0457919176431763	7	Chr07	0.0454545454545455	0.0457919176431763	0.352680516196397	0.352680516196397
#999999	#999999	0.352764142985289	0.0457852209985216	7	Chr07	0.0454545454545455	0.0457852209985216	0.352764142985289	0.352764142985289
#999999	#999999	0.352847769774182	0.0458065490658022	7	Chr07	0.0454545454545455	0.0458065490658022	0.352847769774182	0.352847769774182
#999999	#999999	0.352931396563074	0.0459148700707695	7	Chr07	0.0454545454545455	0.0459148700707695	0.352931396563074	0.352931396563074
#999999	#999999	0.353015023351966	0.0461826510329812	7	Chr07	0.0454545454545455	0.0461826510329812	0.353015023351966	0.353015023351966
#999999	#999999	0.353098650140858	0.0466699981514417	7	Chr07	0.0454545454545455	0.0466699981514417	0.353098650140858	0.353098650140858
#999999	#999999	0.353182276929751	0.0473869407789582	7	Chr07	0.0454545454545455	0.0473869407789582	0.353182276929751	0.353182276929751
#999999	#999999	0.353265903718643	0.0482599105692926	7	Chr07	0.0454545454545455	0.0482599105692926	0.353265903718643	0.353265903718643
#999999	#999999	0.353349530507535	0.0491312756961539	7	Chr07	0.0454545454545455	0.0491312756961539	0.353349530507535	0.353349530507535
#999999	#999999	0.353433157296427	0.0498134877535907	7	Chr07	0.0454545454545455	0.0498134877535907	0.353433157296427	0.353433157296427
#999999	#999999	0.35351678408532	0.0501817660497957	7	Chr07	0.0454545454545455	0.0501817660497957	0.35351678408532	0.35351678408532
#999999	#999999	0.353600410874212	0.050241867245177	7	Chr07	0.0454545454545455	0.050241867245177	0.353600410874212	0.353600410874212
#999999	#999999	0.353684037663104	0.0501356166924618	7	Chr07	0.0454545454545455	0.0501356166924618	0.353684037663104	0.353684037663104
#999999	#999999	0.353767664451996	0.0500172879396914	7	Chr07	0.0454545454545455	0.0500172879396914	0.353767664451996	0.353767664451996
#999999	#999999	0.353851291240889	0.049945457903497	7	Chr07	0.0454545454545455	0.049945457903497	0.353851291240889	0.353851291240889
#999999	#999999	0.353934918029781	0.0498767940515995	7	Chr07	0.0454545454545455	0.0498767940515995	0.353934918029781	0.353934918029781
#999999	#999999	0.354018544818673	0.0497297105334939	7	Chr07	0.0454545454545455	0.0497297105334939	0.354018544818673	0.354018544818673
#999999	#999999	0.354102171607565	0.0494652257499299	7	Chr07	0.0454545454545455	0.0494652257499299	0.354102171607565	0.354102171607565
#999999	#999999	0.354185798396458	0.0491301560845878	7	Chr07	0.0454545454545455	0.0491301560845878	0.354185798396458	0.354185798396458
#999999	#999999	0.35426942518535	0.0488493834988717	7	Chr07	0.0454545454545455	0.0488493834988717	0.35426942518535	0.35426942518535
#999999	#999999	0.354353051974242	0.0487824340821699	7	Chr07	0.0454545454545455	0.0487824340821699	0.354353051974242	0.354353051974242
#999999	#999999	0.354436678763134	0.0490598768647337	7	Chr07	0.0454545454545455	0.0490598768647337	0.354436678763134	0.354436678763134
#999999	#999999	0.354520305552027	0.0497127634127943	7	Chr07	0.0454545454545455	0.0497127634127943	0.354520305552027	0.354520305552027
#999999	#999999	0.354603932340919	0.0506234361694636	7	Chr07	0.0454545454545455	0.0506234361694636	0.354603932340919	0.354603932340919
#999999	#999999	0.354687559129811	0.0515396520348651	7	Chr07	0.0454545454545455	0.0515396520348651	0.354687559129811	0.354687559129811
#999999	#999999	0.354771185918703	0.0521712725252393	7	Chr07	0.0454545454545455	0.0521712725252393	0.354771185918703	0.354771185918703
#999999	#999999	0.354854812707596	0.0523292754280895	7	Chr07	0.0454545454545455	0.0523292754280895	0.354854812707596	0.354854812707596
#999999	#999999	0.354938439496488	0.0520194175890868	7	Chr07	0.0454545454545455	0.0520194175890868	0.354938439496488	0.354938439496488
#999999	#999999	0.35502206628538	0.051421091687249	7	Chr07	0.0454545454545455	0.051421091687249	0.35502206628538	0.35502206628538
#999999	#999999	0.355105693074272	0.0507635434761511	7	Chr07	0.0454545454545455	0.0507635434761511	0.355105693074272	0.355105693074272
#999999	#999999	0.355189319863165	0.050190383575389	7	Chr07	0.0454545454545455	0.050190383575389	0.355189319863165	0.355189319863165
#999999	#999999	0.355272946652057	0.0497096275097206	7	Chr07	0.0454545454545455	0.0497096275097206	0.355272946652057	0.355272946652057
#999999	#999999	0.355356573440949	0.0492560516589137	7	Chr07	0.0454545454545455	0.0492560516589137	0.355356573440949	0.355356573440949
#999999	#999999	0.355440200229841	0.0488086545535828	7	Chr07	0.0454545454545455	0.0488086545535828	0.355440200229841	0.355440200229841
#999999	#999999	0.355523827018734	0.0484751424739848	7	Chr07	0.0454545454545455	0.0484751424739848	0.355523827018734	0.355523827018734
#999999	#999999	0.355607453807626	0.0485030186318602	7	Chr07	0.0454545454545455	0.0485030186318602	0.355607453807626	0.355607453807626
#999999	#999999	0.355691080596518	0.0491819383274537	7	Chr07	0.0454545454545455	0.0491819383274537	0.355691080596518	0.355691080596518
#999999	#999999	0.35577470738541	0.0506678814503229	7	Chr07	0.0454545454545455	0.0506678814503229	0.35577470738541	0.35577470738541
#999999	#999999	0.355858334174303	0.0529126499978374	7	Chr07	0.0454545454545455	0.0529126499978374	0.355858334174303	0.355858334174303
#999999	#999999	0.355941960963195	0.0556091025176942	7	Chr07	0.0454545454545455	0.0556091025176942	0.355941960963195	0.355941960963195
#999999	#999999	0.356025587752087	0.0582338333809568	7	Chr07	0.0454545454545455	0.0582338333809568	0.356025587752087	0.356025587752087
#999999	#999999	0.356109214540979	0.060183439609444	7	Chr07	0.0454545454545455	0.060183439609444	0.356109214540979	0.356109214540979
#999999	#999999	0.356192841329872	0.0609670913497242	7	Chr07	0.0454545454545455	0.0609670913497242	0.356192841329872	0.356192841329872
#999999	#999999	0.356276468118764	0.0603795647012397	7	Chr07	0.0454545454545455	0.0603795647012397	0.356276468118764	0.356276468118764
#999999	#999999	0.356360094907656	0.0585740399449889	7	Chr07	0.0454545454545455	0.0585740399449889	0.356360094907656	0.356360094907656
#999999	#999999	0.356443721696548	0.0559966744073074	7	Chr07	0.0454545454545455	0.0559966744073074	0.356443721696548	0.356443721696548
#999999	#999999	0.356527348485441	0.0532153658385853	7	Chr07	0.0454545454545455	0.0532153658385853	0.356527348485441	0.356527348485441
#999999	#999999	0.356610975274333	0.0507281442227488	7	Chr07	0.0454545454545455	0.0507281442227488	0.356610975274333	0.356610975274333
#999999	#999999	0.356694602063225	0.0488367603735942	7	Chr07	0.0454545454545455	0.0488367603735942	0.356694602063225	0.356694602063225
#999999	#999999	0.356778228852117	0.0476226200695471	7	Chr07	0.0454545454545455	0.0476226200695471	0.356778228852117	0.356778228852117
#999999	#999999	0.35686185564101	0.0470038482982407	7	Chr07	0.0454545454545455	0.0470038482982407	0.35686185564101	0.35686185564101
#999999	#999999	0.356945482429902	0.0468220544339845	7	Chr07	0.0454545454545455	0.0468220544339845	0.356945482429902	0.356945482429902
#999999	#999999	0.357029109218794	0.0469143355629767	7	Chr07	0.0454545454545455	0.0469143355629767	0.357029109218794	0.357029109218794
#999999	#999999	0.357112736007686	0.04715178753522	7	Chr07	0.0454545454545455	0.04715178753522	0.357112736007686	0.357112736007686
#999999	#999999	0.357196362796579	0.047447376855424	7	Chr07	0.0454545454545455	0.047447376855424	0.357196362796579	0.357196362796579
#999999	#999999	0.357279989585471	0.0477445341267412	7	Chr07	0.0454545454545455	0.0477445341267412	0.357279989585471	0.357279989585471
#999999	#999999	0.357363616374363	0.047998495329853	7	Chr07	0.0454545454545455	0.047998495329853	0.357363616374363	0.357363616374363
#999999	#999999	0.357447243163255	0.0481627649076557	7	Chr07	0.0454545454545455	0.0481627649076557	0.357447243163255	0.357447243163255
#999999	#999999	0.357530869952148	0.0481928403173865	7	Chr07	0.0454545454545455	0.0481928403173865	0.357530869952148	0.357530869952148
#999999	#999999	0.35761449674104	0.0480700468616937	7	Chr07	0.0454545454545455	0.0480700468616937	0.35761449674104	0.35761449674104
#999999	#999999	0.357698123529932	0.047851606147245	7	Chr07	0.0454545454545455	0.047851606147245	0.357698123529932	0.357698123529932
#999999	#999999	0.357781750318824	0.0476876545810751	7	Chr07	0.0454545454545455	0.0476876545810751	0.357781750318824	0.357781750318824
#999999	#999999	0.357865377107717	0.0477884219571762	7	Chr07	0.0454545454545455	0.0477884219571762	0.357865377107717	0.357865377107717
#999999	#999999	0.357949003896609	0.0483619265141642	7	Chr07	0.0454545454545455	0.0483619265141642	0.357949003896609	0.357949003896609
#999999	#999999	0.358032630685501	0.049523376266921	7	Chr07	0.0454545454545455	0.049523376266921	0.358032630685501	0.358032630685501
#999999	#999999	0.358116257474393	0.0512238580449751	7	Chr07	0.0454545454545455	0.0512238580449751	0.358116257474393	0.358116257474393
#999999	#999999	0.358199884263286	0.0532590680252479	7	Chr07	0.0454545454545455	0.0532590680252479	0.358199884263286	0.358199884263286
#999999	#999999	0.358283511052178	0.0553923181947256	7	Chr07	0.0454545454545455	0.0553923181947256	0.358283511052178	0.358283511052178
#999999	#999999	0.35836713784107	0.0575429581841001	7	Chr07	0.0454545454545455	0.0575429581841001	0.35836713784107	0.35836713784107
#999999	#999999	0.358450764629962	0.0599035129620012	7	Chr07	0.0454545454545455	0.0599035129620012	0.358450764629962	0.358450764629962
#999999	#999999	0.358534391418855	0.0628475858002232	7	Chr07	0.0454545454545455	0.0628475858002232	0.358534391418855	0.358534391418855
#999999	#999999	0.358618018207747	0.0666191704385789	7	Chr07	0.0454545454545455	0.0666191704385789	0.358618018207747	0.358618018207747
#999999	#999999	0.358701644996639	0.0709821524340915	7	Chr07	0.0454545454545455	0.0709821524340915	0.358701644996639	0.358701644996639
#999999	#999999	0.358785271785531	0.0751032088844141	7	Chr07	0.0454545454545455	0.0751032088844141	0.358785271785531	0.358785271785531
#999999	#999999	0.358868898574424	0.0778278368883478	7	Chr07	0.0454545454545455	0.0778278368883478	0.358868898574424	0.358868898574424
#999999	#999999	0.358952525363316	0.0782343164717117	7	Chr07	0.0454545454545455	0.0782343164717117	0.358952525363316	0.358952525363316
#999999	#999999	0.359036152152208	0.0761207193782391	7	Chr07	0.0454545454545455	0.0761207193782391	0.359036152152208	0.359036152152208
#999999	#999999	0.3591197789411	0.0721015600207488	7	Chr07	0.0454545454545455	0.0721015600207488	0.3591197789411	0.3591197789411
#999999	#999999	0.359203405729992	0.0672684020222583	7	Chr07	0.0454545454545455	0.0672684020222583	0.359203405729992	0.359203405729992
#999999	#999999	0.359287032518885	0.0626726540494529	7	Chr07	0.0454545454545455	0.0626726540494529	0.359287032518885	0.359287032518885
#999999	#999999	0.359370659307777	0.058961492679335	7	Chr07	0.0454545454545455	0.058961492679335	0.359370659307777	0.359370659307777
#999999	#999999	0.359454286096669	0.0563105004136323	7	Chr07	0.0454545454545455	0.0563105004136323	0.359454286096669	0.359454286096669
#999999	#999999	0.359537912885561	0.0545636641467875	7	Chr07	0.0454545454545455	0.0545636641467875	0.359537912885561	0.359537912885561
#999999	#999999	0.359621539674454	0.0534262308275778	7	Chr07	0.0454545454545455	0.0534262308275778	0.359621539674454	0.359621539674454
#999999	#999999	0.359705166463346	0.0525975103498384	7	Chr07	0.0454545454545455	0.0525975103498384	0.359705166463346	0.359705166463346
#999999	#999999	0.359788793252238	0.0519111422366403	7	Chr07	0.0454545454545455	0.0519111422366403	0.359788793252238	0.359788793252238
#999999	#999999	0.35987242004113	0.0513704639443766	7	Chr07	0.0454545454545455	0.0513704639443766	0.35987242004113	0.35987242004113
#999999	#999999	0.359956046830023	0.0510600721015752	7	Chr07	0.0454545454545455	0.0510600721015752	0.359956046830023	0.359956046830023
#999999	#999999	0.360039673618915	0.0510192967577176	7	Chr07	0.0454545454545455	0.0510192967577176	0.360039673618915	0.360039673618915
#999999	#999999	0.360123300407807	0.0511578017067262	7	Chr07	0.0454545454545455	0.0511578017067262	0.360123300407807	0.360123300407807
#999999	#999999	0.3602069271967	0.0512779303061564	7	Chr07	0.0454545454545455	0.0512779303061564	0.3602069271967	0.3602069271967
#999999	#999999	0.360290553985592	0.0511808565415816	7	Chr07	0.0454545454545455	0.0511808565415816	0.360290553985592	0.360290553985592
#999999	#999999	0.360374180774484	0.0507728962129316	7	Chr07	0.0454545454545455	0.0507728962129316	0.360374180774484	0.360374180774484
#999999	#999999	0.360457807563376	0.0501010781854832	7	Chr07	0.0454545454545455	0.0501010781854832	0.360457807563376	0.360457807563376
#999999	#999999	0.360541434352268	0.0493088472722529	7	Chr07	0.0454545454545455	0.0493088472722529	0.360541434352268	0.360541434352268
#999999	#999999	0.360625061141161	0.0485559287721186	7	Chr07	0.0454545454545455	0.0485559287721186	0.360625061141161	0.360625061141161
#999999	#999999	0.360708687930053	0.0479548124368797	7	Chr07	0.0454545454545455	0.0479548124368797	0.360708687930053	0.360708687930053
#999999	#999999	0.360792314718945	0.0475476670879287	7	Chr07	0.0454545454545455	0.0475476670879287	0.360792314718945	0.360792314718945
#999999	#999999	0.360875941507837	0.0473152017197437	7	Chr07	0.0454545454545455	0.0473152017197437	0.360875941507837	0.360875941507837
#999999	#999999	0.36095956829673	0.0471983389193998	7	Chr07	0.0454545454545455	0.0471983389193998	0.36095956829673	0.36095956829673
#999999	#999999	0.361043195085622	0.0471226178003509	7	Chr07	0.0454545454545455	0.0471226178003509	0.361043195085622	0.361043195085622
#999999	#999999	0.361126821874514	0.047024308725526	7	Chr07	0.0454545454545455	0.047024308725526	0.361126821874514	0.361126821874514
#999999	#999999	0.361210448663406	0.0468741386667433	7	Chr07	0.0454545454545455	0.0468741386667433	0.361210448663406	0.361210448663406
#999999	#999999	0.361294075452299	0.0466877737420737	7	Chr07	0.0454545454545455	0.0466877737420737	0.361294075452299	0.361294075452299
#999999	#999999	0.361377702241191	0.046516927964407	7	Chr07	0.0454545454545455	0.046516927964407	0.361377702241191	0.361377702241191
#999999	#999999	0.361461329030083	0.0464298650489269	7	Chr07	0.0454545454545455	0.0464298650489269	0.361461329030083	0.361461329030083
#999999	#999999	0.361544955818975	0.0464971408375011	7	Chr07	0.0454545454545455	0.0464971408375011	0.361544955818975	0.361544955818975
#999999	#999999	0.361628582607868	0.0467924666385737	7	Chr07	0.0454545454545455	0.0467924666385737	0.361628582607868	0.361628582607868
#999999	#999999	0.36171220939676	0.0473771992232956	7	Chr07	0.0454545454545455	0.0473771992232956	0.36171220939676	0.36171220939676
#999999	#999999	0.361795836185652	0.0482533736391569	7	Chr07	0.0454545454545455	0.0482533736391569	0.361795836185652	0.361795836185652
#999999	#999999	0.361879462974544	0.0493376756930993	7	Chr07	0.0454545454545455	0.0493376756930993	0.361879462974544	0.361879462974544
#999999	#999999	0.361963089763437	0.0504351291310965	7	Chr07	0.0454545454545455	0.0504351291310965	0.361963089763437	0.361963089763437
#999999	#999999	0.362046716552329	0.0512800349413031	7	Chr07	0.0454545454545455	0.0512800349413031	0.362046716552329	0.362046716552329
#999999	#999999	0.362130343341221	0.0516381706746897	7	Chr07	0.0454545454545455	0.0516381706746897	0.362130343341221	0.362130343341221
